timestamp,cluster_cpu_util,cluster_mem_util,running_total,pending
2025-12-02 01:05:00+07:00,0.3158415129024773,0.29489187983636456,40.0,0.0
2025-12-02 01:06:00+07:00,0.35058019596065754,0.2963216062254152,40.0,0.0
2025-12-02 01:07:00+07:00,0.3602879725578234,0.29506932126860475,41.0,0.0
2025-12-02 01:08:00+07:00,0.38339971956729824,0.29753578176728507,42.0,3.0
2025-12-02 01:09:00+07:00,0.4622957896360901,0.2981603467151473,45.0,3.0
2025-12-02 01:10:00+07:00,0.5348711987299453,0.3008333775791803,49.0,0.0
2025-12-02 01:11:00+07:00,0.584094322478027,0.3014404649196332,54.0,0.0
2025-12-02 01:12:00+07:00,0.6611283530189014,0.30478029655200173,57.0,0.0
2025-12-02 01:13:00+07:00,0.7034074416873151,0.30552453103365385,58.0,0.0
2025-12-02 01:14:00+07:00,0.7035750585325034,0.3040889787679248,57.0,0.0
2025-12-02 01:15:00+07:00,0.6883309942431538,0.30304496290307836,57.0,1.0
2025-12-02 01:16:00+07:00,0.7062304664536077,0.30625323030571683,59.0,0.0
2025-12-02 01:17:00+07:00,0.737839023615915,0.3055560873065345,62.0,1.0
2025-12-02 01:18:00+07:00,0.750980890738784,0.30843228861706007,62.0,0.0
2025-12-02 01:19:00+07:00,0.6501589103644437,0.2992123717187891,37.0,0.0
2025-12-02 01:20:00+07:00,0.28433805109926297,0.2952533166496612,37.0,0.0
2025-12-02 01:31:00+07:00,0.34135337893036843,0.29905580519858,48.0,0.0
2025-12-02 01:32:00+07:00,0.4997723334006685,0.3001835658130261,49.0,0.0
2025-12-02 01:33:00+07:00,0.5330773627283562,0.30171791283450167,51.0,0.0
2025-12-02 01:34:00+07:00,0.5567657377649596,0.3013574476888964,50.0,0.0
2025-12-02 01:35:00+07:00,0.5379296051238809,0.3002075980948135,52.0,0.0
2025-12-02 01:36:00+07:00,0.6003787574421267,0.3027094978610138,53.0,0.0
2025-12-02 01:37:00+07:00,0.6367439385770085,0.3043809921660437,55.0,0.0
2025-12-02 01:38:00+07:00,0.6632000879542912,0.3041433513006719,55.0,0.0
2025-12-02 01:39:00+07:00,0.6820508824228257,0.3036908876437589,57.0,0.0
2025-12-02 01:40:00+07:00,0.6980244266627681,0.30505895904803737,59.0,0.0
2025-12-02 01:41:00+07:00,0.7297925879490037,0.3057883868779886,59.0,0.0
2025-12-02 01:42:00+07:00,0.7185092603433586,0.3044011395086573,58.0,0.0
2025-12-02 01:43:00+07:00,0.7171540612267056,0.3057264887076401,60.0,0.0
2025-12-02 01:44:00+07:00,0.7478838372476262,0.30706009123643474,62.0,0.0
2025-12-02 01:45:00+07:00,0.7671573613375621,0.3075079424968254,62.0,0.0
2025-12-02 01:46:00+07:00,0.7654424314613055,0.3077572345060679,62.0,2.0
2025-12-02 01:47:00+07:00,0.7636536301952138,0.30720791808030856,62.0,1.0
2025-12-02 01:48:00+07:00,0.766542806111051,0.30814974129745487,62.0,1.0
2025-12-02 01:49:00+07:00,0.7592109821919018,0.3069901823517243,62.0,1.0
2025-12-02 01:50:00+07:00,0.7691443854199789,0.3068270627668783,62.0,2.0
2025-12-02 01:51:00+07:00,0.76857659694248,0.3085276848667711,62.0,1.0
2025-12-02 01:52:00+07:00,0.764518523958237,0.3065717020954595,62.0,3.0
2025-12-02 01:53:00+07:00,0.7659507635339295,0.30801914841405714,62.0,1.0
2025-12-02 01:54:00+07:00,0.7581891725478456,0.30800070083283787,60.0,0.0
2025-12-02 01:55:00+07:00,0.746298808114072,0.3079388019827684,61.0,0.0
2025-12-02 01:56:00+07:00,0.7500152287773059,0.3088578080827373,61.0,0.0
2025-12-02 01:57:00+07:00,0.7543172135152689,0.3069265848560021,60.0,0.0
2025-12-02 01:58:00+07:00,0.7527788381612276,0.30811842811045514,58.0,0.0
2025-12-02 01:59:00+07:00,0.7228046623702015,0.3071006275600721,57.0,0.0
2025-12-02 02:00:00+07:00,0.6915858361703815,0.30541724040464796,57.0,0.0
2025-12-02 02:01:00+07:00,0.6750264399816939,0.30418073326898776,52.0,0.0
2025-12-02 02:02:00+07:00,0.5921729339177783,0.30085643759145025,49.0,1.0
2025-12-02 02:03:00+07:00,0.5719787054740231,0.30007676271215955,49.0,0.0
2025-12-02 02:04:00+07:00,0.5663998536481945,0.30035324139940267,48.0,0.0
2025-12-02 02:05:00+07:00,0.5416688019243325,0.2980668920021746,48.0,0.0
2025-12-02 02:06:00+07:00,0.5368208766517291,0.2974382009288936,48.0,0.0
2025-12-02 02:07:00+07:00,0.5130857202744332,0.2978326503279801,46.0,0.0
2025-12-02 02:08:00+07:00,0.4485046995382498,0.29690126470525646,43.0,0.0
2025-12-02 02:09:00+07:00,0.4399115986926033,0.2955329507954759,42.0,0.0
2025-12-02 02:10:00+07:00,0.38118435890623886,0.2949549915769015,40.0,0.0
2025-12-02 02:11:00+07:00,0.3242318525393697,0.2934308396206601,37.0,1.0
2025-12-02 02:19:00+07:00,0.3266286256889969,0.2957222843500738,48.0,0.0
2025-12-02 02:20:00+07:00,0.48961900469162123,0.29624368607624973,48.0,1.0
2025-12-02 02:21:00+07:00,0.5073932601192108,0.2991681934127023,49.0,0.0
2025-12-02 02:22:00+07:00,0.5234089204174628,0.2998182449579332,50.0,0.0
2025-12-02 02:23:00+07:00,0.535208784352091,0.3012372910189143,50.0,3.0
2025-12-02 02:24:00+07:00,0.580271756164991,0.3038428402849753,56.0,0.0
2025-12-02 02:25:00+07:00,0.6827980361570274,0.3060973908293438,57.0,0.0
2025-12-02 02:26:00+07:00,0.7358691545159008,0.30198540997001644,56.0,0.0
2025-12-02 02:27:00+07:00,0.693399242969998,0.3013676424113241,57.0,1.0
2025-12-02 02:28:00+07:00,0.7004988057944654,0.30362874673457846,59.0,0.0
2025-12-02 02:29:00+07:00,0.7168994174774481,0.30403047842966513,60.0,0.0
2025-12-02 02:30:00+07:00,0.7475597549863283,0.30419675375472854,61.0,0.0
2025-12-02 02:31:00+07:00,0.7605686323802445,0.30608258478335804,62.0,1.0
2025-12-02 02:32:00+07:00,0.7637124258899737,0.30699479408396324,62.0,2.0
2025-12-02 02:33:00+07:00,0.7614745337925879,0.3070826654066689,62.0,0.0
2025-12-02 02:34:00+07:00,0.7568559371852016,0.306601315076913,61.0,0.0
2025-12-02 02:35:00+07:00,0.7557825597397221,0.3065709732587537,61.0,0.0
2025-12-02 02:36:00+07:00,0.7537578360026227,0.30696056814729167,59.0,0.0
2025-12-02 02:37:00+07:00,0.7206890524762013,0.3042928783992325,60.0,0.0
2025-12-02 02:38:00+07:00,0.7258982496531783,0.3032068680925962,56.0,0.0
2025-12-02 02:39:00+07:00,0.6875280924923901,0.3039023128410193,55.0,0.0
2025-12-02 02:40:00+07:00,0.6760090240449581,0.3009183347066287,54.0,0.0
2025-12-02 02:41:00+07:00,0.6434897362255968,0.3002119671668221,53.0,0.0
2025-12-02 02:42:00+07:00,0.6401242831422301,0.30113145915761397,55.0,0.0
2025-12-02 02:43:00+07:00,0.6594501675349657,0.30041465367362535,54.0,1.0
2025-12-02 02:44:00+07:00,0.6608092315450724,0.30228810525527333,54.0,0.0
2025-12-02 02:45:00+07:00,0.6478015401039711,0.302331311881531,52.0,0.0
2025-12-02 02:46:00+07:00,0.6315448146926192,0.30189559785970316,53.0,0.0
2025-12-02 02:47:00+07:00,0.6410182975789498,0.30227596846109817,54.0,0.0
2025-12-02 02:48:00+07:00,0.6419282083164286,0.30130064690886904,52.0,0.0
2025-12-02 02:49:00+07:00,0.6016819607807089,0.29982747036069973,50.0,0.0
2025-12-02 02:50:00+07:00,0.5338739294812065,0.2995514776696316,46.0,0.0
2025-12-02 02:51:00+07:00,0.493648698966879,0.29764355739397863,46.0,0.0
2025-12-02 02:52:00+07:00,0.5035504567439184,0.3001602644264332,46.0,0.0
2025-12-02 02:53:00+07:00,0.4932611413916843,0.30028236180165047,46.0,0.0
2025-12-02 02:54:00+07:00,0.49150750932166587,0.2971976476280205,46.0,0.0
2025-12-02 02:55:00+07:00,0.4804945860822556,0.29880966978568735,43.0,0.0
2025-12-02 02:56:00+07:00,0.4410068152349863,0.297614671022815,41.0,0.0
2025-12-02 02:57:00+07:00,0.36287672969273377,0.29563659967842637,40.0,0.0
2025-12-02 03:03:00+07:00,0.3369221532495573,0.29339224256645363,45.0,0.0
2025-12-02 03:04:00+07:00,0.4660827882651502,0.2993551001317842,47.0,0.0
2025-12-02 03:05:00+07:00,0.5319610351748204,0.2974221786018493,49.0,0.0
2025-12-02 03:06:00+07:00,0.5421883354362211,0.3013991977869448,52.0,0.0
2025-12-02 03:07:00+07:00,0.643643649579402,0.3031558927079748,56.0,0.0
2025-12-02 03:08:00+07:00,0.6844791321225796,0.30054670269375633,55.0,0.0
2025-12-02 03:09:00+07:00,0.6775625619011414,0.3051808128787272,57.0,0.0
2025-12-02 03:10:00+07:00,0.7055056065825339,0.30446473672179086,59.0,0.0
2025-12-02 03:11:00+07:00,0.722600398748052,0.3033913489880836,58.0,0.0
2025-12-02 03:12:00+07:00,0.7389364843442987,0.3047504390878692,62.0,0.0
2025-12-02 03:13:00+07:00,0.7659370225114988,0.3070564492334805,61.0,0.0
2025-12-02 03:14:00+07:00,0.757860891742459,0.3062122069424011,62.0,1.0
2025-12-02 03:15:00+07:00,0.7637709735011029,0.3064969384880824,62.0,3.0
2025-12-02 03:16:00+07:00,0.7644358449669134,0.30794851138391044,62.0,2.0
2025-12-02 03:17:00+07:00,0.7655288261828113,0.3097168563726651,62.0,2.0
2025-12-02 03:18:00+07:00,0.7620090361584089,0.30914933484255236,62.0,4.0
2025-12-02 03:19:00+07:00,0.7583051033303781,0.3092075929930158,62.0,2.0
2025-12-02 03:20:00+07:00,0.7682338805145881,0.3096479191822785,62.0,1.0
2025-12-02 03:21:00+07:00,0.7674744176936849,0.30756619851762257,62.0,3.0
2025-12-02 03:22:00+07:00,0.7629331960348898,0.3088381456166682,62.0,4.0
2025-12-02 03:23:00+07:00,0.7667626982289403,0.30769921893322655,62.0,4.0
2025-12-02 03:24:00+07:00,0.7631731373372037,0.3063389153017873,62.0,2.0
2025-12-02 03:25:00+07:00,0.7682842624208333,0.3059813627842394,62.0,3.0
2025-12-02 03:26:00+07:00,0.7683065120327861,0.30711057988906687,62.0,4.0
2025-12-02 03:27:00+07:00,0.771404060149343,0.30719262491392163,62.0,0.0
2025-12-02 03:28:00+07:00,0.7671491980466807,0.30716179707837543,60.0,0.0
2025-12-02 03:29:00+07:00,0.7260491709835062,0.3068515786466093,57.0,0.0
2025-12-02 03:30:00+07:00,0.684820111576077,0.3049375899492983,56.0,0.0
2025-12-02 03:31:00+07:00,0.6843258859461474,0.3033639196806097,53.0,0.0
2025-12-02 03:32:00+07:00,0.6472423521537483,0.30344717854563225,50.0,0.0
2025-12-02 03:33:00+07:00,0.580630451175655,0.30193443591655433,50.0,0.0
2025-12-02 03:34:00+07:00,0.557755939088299,0.30077463404980576,48.0,0.0
2025-12-02 03:35:00+07:00,0.49313487192002103,0.29858198185702906,44.0,0.0
2025-12-02 03:36:00+07:00,0.44817768402764857,0.29897837311044195,44.0,0.0
2025-12-02 03:37:00+07:00,0.4372538636872529,0.30168320180728186,43.0,0.0
2025-12-02 03:38:00+07:00,0.3966962678397472,0.2988101552321228,40.0,0.0
2025-12-02 03:39:00+07:00,0.35222006868907774,0.29675853285040843,38.0,1.0
2025-12-02 03:45:00+07:00,0.3541620777073626,0.2991917377097071,48.0,0.0
2025-12-02 03:46:00+07:00,0.49714746064316856,0.30069379998302226,49.0,0.0
2025-12-02 03:47:00+07:00,0.5249153374555035,0.3022885883169114,50.0,2.0
2025-12-02 03:48:00+07:00,0.6053417282570102,0.30589009227259567,54.0,0.0
2025-12-02 03:49:00+07:00,0.6394094878052404,0.30445162680903615,53.0,0.0
2025-12-02 03:50:00+07:00,0.6466417401160733,0.303609568859048,54.0,0.0
2025-12-02 03:51:00+07:00,0.6627089299319482,0.30580489119712406,57.0,0.0
2025-12-02 03:52:00+07:00,0.717108821067467,0.3067809415548305,60.0,0.0
2025-12-02 03:53:00+07:00,0.7547484299005932,0.3077026165159588,62.0,0.0
2025-12-02 03:54:00+07:00,0.7516336895524989,0.30681540949216285,60.0,0.0
2025-12-02 03:55:00+07:00,0.7468068973899933,0.30771669609589486,62.0,0.0
2025-12-02 03:56:00+07:00,0.7602365855343404,0.3090505410231897,62.0,3.0
2025-12-02 03:57:00+07:00,0.7705964276136672,0.3076572251538344,62.0,2.0
2025-12-02 03:58:00+07:00,0.7661659584468297,0.3090442295604313,62.0,0.0
2025-12-02 03:59:00+07:00,0.7548742457264033,0.30923866236586234,60.0,0.0
2025-12-02 04:00:00+07:00,0.7397867189640221,0.3080254580950229,60.0,0.0
2025-12-02 04:01:00+07:00,0.7397097384677891,0.30756037224216193,58.0,0.0
2025-12-02 04:02:00+07:00,0.6979528661606942,0.3037292403029619,55.0,0.0
2025-12-02 04:03:00+07:00,0.6717831643391377,0.30415160408416164,53.0,0.0
2025-12-02 04:04:00+07:00,0.6473451027541496,0.3008399303809086,54.0,0.0
2025-12-02 04:05:00+07:00,0.6608338247918788,0.30239345295922754,53.0,0.0
2025-12-02 04:06:00+07:00,0.6336243719115042,0.3024245238488368,52.0,0.0
2025-12-02 04:07:00+07:00,0.6484876323289881,0.3013746822245662,56.0,0.0
2025-12-02 04:08:00+07:00,0.6865574814531225,0.3026684756147358,55.0,0.0
2025-12-02 04:09:00+07:00,0.6679561594138803,0.3026568236027126,54.0,0.0
2025-12-02 04:10:00+07:00,0.6666144077719922,0.30377317583014996,55.0,0.0
2025-12-02 04:11:00+07:00,0.6621579376478093,0.30127127568036927,53.0,0.0
2025-12-02 04:12:00+07:00,0.6514061624716481,0.3012067074624136,54.0,0.0
2025-12-02 04:13:00+07:00,0.6569230457813786,0.30329109822263894,54.0,0.0
2025-12-02 04:14:00+07:00,0.6627011254402084,0.3020793503081929,54.0,0.0
2025-12-02 04:15:00+07:00,0.6675762456435346,0.3024398163672027,52.0,0.0
2025-12-02 04:16:00+07:00,0.635147421677037,0.3023643245501647,53.0,0.0
2025-12-02 04:17:00+07:00,0.6430344948534856,0.3008459984409051,52.0,0.0
2025-12-02 04:18:00+07:00,0.6332348258567364,0.30288863871066346,53.0,0.0
2025-12-02 04:19:00+07:00,0.6297779655707271,0.30395110252781804,52.0,0.0
2025-12-02 04:20:00+07:00,0.5974098708460532,0.30196623445960347,48.0,0.0
2025-12-02 04:21:00+07:00,0.5462996156534496,0.300009524252273,47.0,0.0
2025-12-02 04:22:00+07:00,0.5387958133301786,0.29971144198374833,48.0,0.0
2025-12-02 04:23:00+07:00,0.5345512096749906,0.30109286343362407,48.0,0.0
2025-12-02 04:24:00+07:00,0.5171422498325359,0.2996000241072186,45.0,0.0
2025-12-02 04:25:00+07:00,0.43967111181251173,0.29748359315834555,42.0,0.0
2025-12-02 04:26:00+07:00,0.3325476433350498,0.29612644479963884,38.0,0.0
2025-12-02 04:34:00+07:00,0.3170891314143003,0.2955140154659856,43.0,0.0
2025-12-02 04:35:00+07:00,0.39838393438839864,0.29602983346462647,44.0,0.0
2025-12-02 04:36:00+07:00,0.42966285151191597,0.29705176045719145,45.0,0.0
2025-12-02 04:37:00+07:00,0.43786422414986526,0.2968956801767397,45.0,0.0
2025-12-02 04:38:00+07:00,0.44725732257158185,0.2981584032887896,47.0,0.0
2025-12-02 04:39:00+07:00,0.506735941736419,0.29787464273626396,48.0,0.0
2025-12-02 04:40:00+07:00,0.538870397686872,0.29860164273468653,51.0,1.0
2025-12-02 04:41:00+07:00,0.610174670428955,0.3014035681553489,55.0,0.0
2025-12-02 04:42:00+07:00,0.6667202165232451,0.30169291141158594,57.0,0.0
2025-12-02 04:43:00+07:00,0.6994412699972734,0.3058277097947685,59.0,0.0
2025-12-02 04:44:00+07:00,0.7214149064022974,0.3039047396500205,58.0,0.0
2025-12-02 04:45:00+07:00,0.7166962596657889,0.3060410769218929,58.0,0.0
2025-12-02 04:46:00+07:00,0.7411947190444397,0.30721592821028487,60.0,0.0
2025-12-02 04:47:00+07:00,0.7437731655678561,0.3075885313310923,62.0,0.0
2025-12-02 04:48:00+07:00,0.7607375365596298,0.30580829098517814,61.0,0.0
2025-12-02 04:49:00+07:00,0.7464514737368638,0.30608719641707993,60.0,0.0
2025-12-02 04:50:00+07:00,0.7498302889372761,0.30774582504090964,62.0,2.0
2025-12-02 04:51:00+07:00,0.7564411710307277,0.30729433228700187,62.0,0.0
2025-12-02 04:52:00+07:00,0.740015919246186,0.3072841373055543,61.0,0.0
2025-12-02 04:53:00+07:00,0.7529590186942176,0.30825411820870524,62.0,0.0
2025-12-02 04:54:00+07:00,0.7616158865887825,0.30795555039346045,62.0,1.0
2025-12-02 04:55:00+07:00,0.7627092177899684,0.30843301575187115,62.0,4.0
2025-12-02 04:56:00+07:00,0.7653123372127385,0.3091876880078929,62.0,3.0
2025-12-02 04:57:00+07:00,0.7719224783042542,0.3088514961458949,62.0,4.0
2025-12-02 04:58:00+07:00,0.7609611175194947,0.309087194864335,62.0,5.0
2025-12-02 04:59:00+07:00,0.7608531822801297,0.3069474595946857,62.0,4.0
2025-12-02 05:00:00+07:00,0.7663988469710843,0.30601388953659603,62.0,4.0
2025-12-02 05:01:00+07:00,0.7590166719913258,0.3093454675905031,62.0,2.0
2025-12-02 05:02:00+07:00,0.7658630066008958,0.30837961356555477,62.0,0.0
2025-12-02 05:03:00+07:00,0.7582150079914713,0.3082169792976342,62.0,0.0
2025-12-02 05:04:00+07:00,0.749263355414948,0.3097146723443302,61.0,0.0
2025-12-02 05:05:00+07:00,0.7389881282923566,0.3052958706963047,58.0,0.0
2025-12-02 05:06:00+07:00,0.7168812310796981,0.30422928018560824,57.0,0.0
2025-12-02 05:07:00+07:00,0.70051273905971,0.30449774850117817,57.0,0.0
2025-12-02 05:08:00+07:00,0.6875565968816628,0.3038197811729114,54.0,0.0
2025-12-02 05:09:00+07:00,0.65330082036546,0.3022453830315941,54.0,0.0
2025-12-02 05:10:00+07:00,0.6655110388686436,0.3014659518765421,54.0,0.0
2025-12-02 05:11:00+07:00,0.6482801553159993,0.30010225054134543,51.0,0.0
2025-12-02 05:12:00+07:00,0.6025121509386268,0.3004000897241071,51.0,0.0
2025-12-02 05:13:00+07:00,0.578805251917578,0.30054160523897483,49.0,0.0
2025-12-02 05:14:00+07:00,0.5299472984212507,0.29696194875661974,44.0,0.0
2025-12-02 05:15:00+07:00,0.45324902841151826,0.29775109028007263,45.0,0.0
2025-12-02 05:16:00+07:00,0.4574397967193602,0.2963310729801145,42.0,0.0
2025-12-02 05:17:00+07:00,0.39240445608433394,0.2973969352800896,41.0,0.0
2025-12-02 05:18:00+07:00,0.373282516123129,0.29755107381003487,41.0,0.0
2025-12-02 05:23:00+07:00,0.3100547426720637,0.29216423236040123,39.0,0.0
2025-12-02 05:24:00+07:00,0.3245717582517743,0.2938835452673922,39.0,0.0
2025-12-02 05:26:00+07:00,0.39890392096452015,0.3052965391804829,48.0,0.0
2025-12-02 05:27:00+07:00,0.518440920561827,0.2998898523189554,50.0,0.0
2025-12-02 05:28:00+07:00,0.5805342987064744,0.3013664276299409,53.0,0.0
2025-12-02 05:29:00+07:00,0.6543953856199477,0.3042518537954969,55.0,0.0
2025-12-02 05:30:00+07:00,0.6951922860286013,0.30451328302798253,58.0,0.0
2025-12-02 05:31:00+07:00,0.7299141157375157,0.3053364075390424,60.0,0.0
2025-12-02 05:32:00+07:00,0.7659854229045369,0.30752881664711673,62.0,0.0
2025-12-02 05:33:00+07:00,0.75973055975689,0.30741060328941994,61.0,0.0
2025-12-02 05:34:00+07:00,0.770416940502682,0.3097035063539362,62.0,0.0
2025-12-02 05:35:00+07:00,0.7662421534088157,0.3089944682322203,62.0,3.0
2025-12-02 05:36:00+07:00,0.7714892478115225,0.3078810296543073,62.0,1.0
2025-12-02 05:37:00+07:00,0.7627974961177095,0.3090731155691086,62.0,0.0
2025-12-02 05:38:00+07:00,0.7687355922488838,0.31158763758829305,62.0,0.0
2025-12-02 05:39:00+07:00,0.7640744281139882,0.30864274133374514,62.0,1.0
2025-12-02 05:40:00+07:00,0.7707587603036106,0.3091915718624358,62.0,3.0
2025-12-02 05:41:00+07:00,0.7677739101256938,0.30720330528170436,62.0,2.0
2025-12-02 05:42:00+07:00,0.7704320563397362,0.30768514033857935,62.0,3.0
2025-12-02 05:43:00+07:00,0.7708594413506191,0.30726738821254895,62.0,4.0
2025-12-02 05:44:00+07:00,0.7642031628744728,0.3082606721516291,62.0,3.0
2025-12-02 05:45:00+07:00,0.7580207256076645,0.3083983047015539,62.0,5.0
2025-12-02 05:46:00+07:00,0.7635069227821922,0.3082529041511163,62.0,5.0
2025-12-02 05:47:00+07:00,0.7620073880872247,0.3078662229476914,62.0,3.0
2025-12-02 05:48:00+07:00,0.7670253146293773,0.30715936944647365,60.0,0.0
2025-12-02 05:49:00+07:00,0.7303157083826499,0.30676880500317694,57.0,0.0
2025-12-02 05:50:00+07:00,0.685284824912011,0.30434263862666816,55.0,0.0
2025-12-02 05:51:00+07:00,0.630193518257899,0.3044343933951179,52.0,0.0
2025-12-02 05:52:00+07:00,0.5789235006479894,0.30238253001947907,48.0,0.0
2025-12-02 05:53:00+07:00,0.558281498337563,0.3032699796566038,49.0,0.0
2025-12-02 05:54:00+07:00,0.5653124979841284,0.30244054380982077,49.0,0.0
2025-12-02 05:55:00+07:00,0.5598486195863404,0.3022046029515469,50.0,0.0
2025-12-02 05:56:00+07:00,0.5904055102114095,0.3016637828066673,51.0,0.0
2025-12-02 05:57:00+07:00,0.591793818959724,0.30272479032257926,49.0,0.0
2025-12-02 05:58:00+07:00,0.5513163188603859,0.30155430742800693,47.0,0.0
2025-12-02 05:59:00+07:00,0.5062260601689446,0.30015540856433853,45.0,0.0
2025-12-02 06:00:00+07:00,0.434757581533733,0.3002910990666737,43.0,0.0
2025-12-02 06:01:00+07:00,0.45269638429089926,0.2981130122248092,42.0,0.0
2025-12-02 06:02:00+07:00,0.3663752065855881,0.2942444978850436,39.0,0.0
2025-12-02 06:03:00+07:00,0.3230363880798747,0.29477973494628457,39.0,0.0
2025-12-02 06:18:00+07:00,0.3610069357300969,0.2988113677586899,50.0,0.0
