timestamp,cpu_idle_109,cpu_iowait_109,cpu_irq_109,cpu_nice_109,cpu_softirq_109,cpu_steal_109,cpu_system_109,cpu_user_109,cpu_idle_110,cpu_iowait_110,cpu_irq_110,cpu_nice_110,cpu_softirq_110,cpu_steal_110,cpu_system_110,cpu_user_110,mem_avail_109,mem_avail_110,mem_total_109,mem_total_110,running_total,pending
2025-12-02 00:45:00+07:00,1667201.17,357.84250000000003,0.0,130.5425,1019.6125,0.0,84473.36499999999,863561.315,2111407.0225,361.52,0.0,86.3475,205.385,0.0,33641.6125,501618.39749999996,5314314240.0,6350790656.0,8437084160.0,8437080064.0,62.0,0.0
2025-12-02 00:46:00+07:00,1667213.26,357.8475,0.0,130.5425,1019.66,0.0,84477.2575,863603.1075,2111422.465,361.5225,0.0,86.3475,205.395,0.0,33644.285,501657.4125,5310210048.0,6344396800.0,8437084160.0,8437080064.0,62.0,0.0
2025-12-02 00:47:00+07:00,1667228.5574999999,357.85,0.0,130.56,1019.735,0.0,84481.42,863641.1475,2111444.4975,361.53249999999997,0.0,86.3675,205.4275,0.0,33647.78,501689.58999999997,5366808576.0,6479409152.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:48:00+07:00,1667254.605,357.865,0.0,130.56,1019.775,0.0,84484.3025,863669.4824999999,2111502.7725,361.58,0.0,86.3675,205.4375,0.0,33648.3925,501690.3025,5377675264.0,6496051200.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:49:00+07:00,1667280.2175,357.8725,0.0,130.56,1019.8175,0.0,84487.14,863698.29,2111561.92,361.5875,0.0,86.3675,205.4425,0.0,33648.695,501690.6,5382172672.0,6514712576.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:50:00+07:00,1667306.085,357.8775,0.0,130.56,1019.8575,0.0,84489.92,863726.9,2111621.0375,361.5925,0.0,86.3675,205.4425,0.0,33649.0075,501690.9125,5379141632.0,6501093376.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:51:00+07:00,1667332.0050000001,357.8825,0.0,130.56,1019.8924999999999,0.0,84492.61,863755.5625,2111680.1775,361.59749999999997,0.0,86.3675,205.4425,0.0,33649.315,501691.215,5403234304.0,6490808320.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:52:00+07:00,1667357.94,357.885,0.0,130.56,1019.9225,0.0,84495.545,863783.89,2111739.2975,361.605,0.0,86.3675,205.4475,0.0,33649.625,501691.525,5401632768.0,6506483712.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:53:00+07:00,1667383.4425,357.8925,0.0,130.56,1019.9575,0.0,84498.55,863812.7324999999,2111798.435,361.605,0.0,86.3675,205.4475,0.0,33649.927500000005,501691.84,5401366528.0,6501679104.0,8437084160.0,8437080064.0,37.0,0.0
2025-12-02 00:54:00+07:00,1667409.38,357.8975,0.0,130.56,1019.9825000000001,0.0,84501.405,863841.4299999999,2111857.57,361.615,0.0,86.3675,205.4475,0.0,33650.235,501692.15249999997,5407940608.0,6495916032.0,8437084160.0,8437080064.0,37.0,0.0
